Latitude,Longitude,Sim_10000_nutdiff_mean,Sim_1000_nutdiff_mean,Sim_100_nutdiff_mean
-53,52,0,0,0
-53,54,0,0,0
-53,56,0,0,0
-53,58,0,0,0
-53,60,0,0,0
-53,62,0,0,0
-53,64,0,0,0
-53,66,0,0,0
-53,68,0,0,0
-53,70,0,0,0
-53,72,0,0,0
-53,74,0,0,0
-53,76,0,0,0
-53,78,0,0,0
-53,80,0,0,0
-53,82,0,0,0
-53,84,0,0,0
-53,86,0,0,0
-53,88,0,0,0
-53,90,0,0,0
-53,92,0,0,0
-53,94,0,0,0
-53,96,0,0,0
-53,98,0,0,0
-53,100,0,0,0
-53,102,0,0,0
-53,104,0,0,0
-53,106,0,0,0
-53,108,0,0,0
-53,110,0,0,0
-53,112,0,0,0
-53,114,0,0,0
-53,116,0,0,0
-53,118,0,0,0
-53,120,0,0,0
-53,122,0,0,0
-53,124,0,0,0
-53,126,0,0,0
-53,128,0,0,0
-53,130,0,0,0
-53,132,0,0,0
-53,134,0,0,0
-53,136,0,0,0
-53,138,0,0,0
-53,140,0,0,0
-53,142,0,0,0
-53,144,0,0,0
-53,146,0,0,0
-53,148,0,0,0
-53,150,0,0,0
-53,152,0,0,0
-53,154,0,0,0
-53,156,0,0,0
-53,158,0,0,0
-53,160,0,0,0
-53,162,0,0,0
-53,164,0,0,0
-53,166,0,0,0
-53,168,0,0,0
-53,170,0,0,0
-53,172,0,0,0
-53,174,0,0,0
-53,176,0,0,0
-53,178,0,0,0
-51,-180,0,0,0
-51,-178,0,0,0
-51,-176,0,0,0
-51,-174,0,0,0
-51,-172,0,0,0
-51,-170,0,0,0
-51,-168,0,0,0
-51,-166,0,0,0
-51,-164,0,0,0
-51,-162,0,0,0
-51,-160,0,0,0
-51,-158,0,0,0
-51,-156,0,0,0
-51,-154,0,0,0
-51,-152,0,0,0
-51,-150,0,0,0
-51,-148,0,0,0
-51,-146,0,0,0
-51,-144,0,0,0
-51,-142,0,0,0
-51,-140,0,0,0
-51,-138,0,0,0
-51,-136,0,0,0
-51,-134,0,0,0
-51,-132,0,0,0
-51,-130,0,0,0
-51,-128,0,0,0
-51,-126,0,0,0
-51,-124,0,0,0
-51,-122,0,0,0
-51,-120,0,0,0
-51,-118,0,0,0
-51,-116,0,0,0
-51,-114,0,0,0
-51,-112,0,0,0
-51,-110,0,0,0
-51,-108,0,0,0
-51,-106,0,0,0
-51,-104,0,0,0
-51,-102,0,0,0
-51,-100,0,0,0
-51,-98,0,0,0
-51,-96,0,0,0
-51,-94,0,0,0
-51,-92,0,0,0
-51,-90,0,0,0
-51,-88,0,0,0
-51,-86,0,0,0
-51,-84,0,0,0
-51,-82,0,0,0
-51,-80,0,0,0
-51,-78,0,0,0
-51,-76,18555.06873,3227.551092,618.2759849
-51,-74,15828.93237,2429.917204,646.5770187
-51,-72,12214.66929,2919.921843,672.1153064
-51,-70,9771.584525,2479.672915,418.7566621
-51,-68,0,0,0
-51,-66,0,0,0
-51,-64,0,0,0
-51,-62,0,0,0
-51,-60,0,0,0
-51,-58,0,0,0
-51,-56,0,0,0
-51,-54,0,0,0
-51,-52,0,0,0
-51,-50,0,0,0
-51,-48,0,0,0
-51,-46,0,0,0
-51,-44,0,0,0
-51,-42,0,0,0
-51,-40,0,0,0
-51,-38,0,0,0
-51,-36,0,0,0
-51,-34,0,0,0
-51,-32,0,0,0
-51,-30,0,0,0
-51,-28,0,0,0
-51,-26,0,0,0
-51,-24,0,0,0
-51,-22,0,0,0
-51,-20,0,0,0
-51,-18,0,0,0
-51,-16,0,0,0
-51,-14,0,0,0
-51,-12,0,0,0
-51,-10,0,0,0
-51,-8,0,0,0
-51,-6,0,0,0
-51,-4,0,0,0
-51,-2,0,0,0
-51,0,0,0,0
-51,2,0,0,0
-51,4,0,0,0
-51,6,0,0,0
-51,8,0,0,0
-51,10,0,0,0
-51,12,0,0,0
-51,14,0,0,0
-51,16,0,0,0
-51,18,0,0,0
-51,20,0,0,0
-51,22,0,0,0
-51,24,0,0,0
-51,26,0,0,0
-51,28,0,0,0
-51,30,0,0,0
-51,32,0,0,0
-51,34,0,0,0
-51,36,0,0,0
-51,38,0,0,0
-51,40,0,0,0
-51,42,0,0,0
-51,44,0,0,0
-51,46,0,0,0
-51,48,0,0,0
-51,50,0,0,0
-51,52,0,0,0
-51,54,0,0,0
-51,56,0,0,0
-51,58,0,0,0
-51,60,0,0,0
-51,62,0,0,0
-51,64,0,0,0
-51,66,0,0,0
-51,68,0,0,0
-51,70,0,0,0
-51,72,0,0,0
-51,74,0,0,0
-51,76,0,0,0
-51,78,0,0,0
-51,80,0,0,0
-51,82,0,0,0
-51,84,0,0,0
-51,86,0,0,0
-51,88,0,0,0
-51,90,0,0,0
-51,92,0,0,0
-51,94,0,0,0
-51,96,0,0,0
-51,98,0,0,0
-51,100,0,0,0
-51,102,0,0,0
-51,104,0,0,0
-51,106,0,0,0
-51,108,0,0,0
-51,110,0,0,0
-51,112,0,0,0
-51,114,0,0,0
-51,116,0,0,0
-51,118,0,0,0
-51,120,0,0,0
-51,122,0,0,0
-51,124,0,0,0
-51,126,0,0,0
-51,128,0,0,0
-51,130,0,0,0
-51,132,0,0,0
-51,134,0,0,0
-51,136,0,0,0
-51,138,0,0,0
-51,140,0,0,0
-51,142,0,0,0
-51,144,0,0,0
-51,146,0,0,0
-51,148,0,0,0
-51,150,0,0,0
-51,152,0,0,0
-51,154,0,0,0
-51,156,0,0,0
-51,158,0,0,0
-51,160,0,0,0
-51,162,0,0,0
-51,164,0,0,0
-51,166,0,0,0
-51,168,0,0,0
-51,170,0,0,0
-51,172,0,0,0
-51,174,0,0,0
-51,176,0,0,0
-51,178,0,0,0
-49,-180,0,0,0
-49,-178,0,0,0
-49,-176,0,0,0
-49,-174,0,0,0
-49,-172,0,0,0
-49,-170,0,0,0
-49,-168,0,0,0
-49,-166,0,0,0
-49,-164,0,0,0
-49,-162,0,0,0
-49,-160,0,0,0
-49,-158,0,0,0
-49,-156,0,0,0
-49,-154,0,0,0
-49,-152,0,0,0
-49,-150,0,0,0
-49,-148,0,0,0
-49,-146,0,0,0
-49,-144,0,0,0
-49,-142,0,0,0
-49,-140,0,0,0
-49,-138,0,0,0
-49,-136,0,0,0
-49,-134,0,0,0
-49,-132,0,0,0
-49,-130,0,0,0
-49,-128,0,0,0
-49,-126,0,0,0
-49,-124,0,0,0
-49,-122,0,0,0
-49,-120,0,0,0
-49,-118,0,0,0
-49,-116,0,0,0
-49,-114,0,0,0
-49,-112,0,0,0
-49,-110,0,0,0
-49,-108,0,0,0
-49,-106,0,0,0
-49,-104,0,0,0
-49,-102,0,0,0
-49,-100,0,0,0
-49,-98,0,0,0
-49,-96,0,0,0
-49,-94,0,0,0
-49,-92,0,0,0
-49,-90,0,0,0
-49,-88,0,0,0
-49,-86,0,0,0
-49,-84,0,0,0
-49,-82,0,0,0
-49,-80,0,0,0
-49,-78,0,0,0
-49,-76,13509.49531,2673.558582,1013.674777
-49,-74,11869.93497,2786.388917,925.4790144
-49,-72,15540.34606,1906.740183,751.7093484
-49,-70,7701.851915,1778.094805,613.7357485
-49,-68,12908.56127,1860.820134,633.1503247
-49,-66,0,0,0
-49,-64,0,0,0
-49,-62,0,0,0
-49,-60,0,0,0
-49,-58,0,0,0
-49,-56,0,0,0
-49,-54,0,0,0
-49,-52,0,0,0
-49,-50,0,0,0
-49,-48,0,0,0
-49,-46,0,0,0
-49,-44,0,0,0
-49,-42,0,0,0
-49,-40,0,0,0
-49,-38,0,0,0
-49,-36,0,0,0
-49,-34,0,0,0
-49,-32,0,0,0
-49,-30,0,0,0
-49,-28,0,0,0
-49,-26,0,0,0
-49,-24,0,0,0
-49,-22,0,0,0
-49,-20,0,0,0
-49,-18,0,0,0
-49,-16,0,0,0
-49,-14,0,0,0
-49,-12,0,0,0
-49,-10,0,0,0
-49,-8,0,0,0
-49,-6,0,0,0
-49,-4,0,0,0
-49,-2,0,0,0
-49,0,0,0,0
-49,2,0,0,0
-49,4,0,0,0
-49,6,0,0,0
-49,8,0,0,0
-49,10,0,0,0
-49,12,0,0,0
-49,14,0,0,0
-49,16,0,0,0
-49,18,0,0,0
-49,20,0,0,0
-49,22,0,0,0
-49,24,0,0,0
-49,26,0,0,0
-49,28,0,0,0
-49,30,0,0,0
-49,32,0,0,0
-49,34,0,0,0
-49,36,0,0,0
-49,38,0,0,0
-49,40,0,0,0
-49,42,0,0,0
-49,44,0,0,0
-49,46,0,0,0
-49,48,0,0,0
-49,50,0,0,0
-49,52,0,0,0
-49,54,0,0,0
-49,56,0,0,0
-49,58,0,0,0
-49,60,0,0,0
-49,62,0,0,0
-49,64,0,0,0
-49,66,0,0,0
-49,68,0,0,0
-49,70,0,0,0
-49,72,0,0,0
-49,74,0,0,0
-49,76,0,0,0
-49,78,0,0,0
-49,80,0,0,0
-49,82,0,0,0
-49,84,0,0,0
-49,86,0,0,0
-49,88,0,0,0
-49,90,0,0,0
-49,92,0,0,0
-49,94,0,0,0
-49,96,0,0,0
-49,98,0,0,0
-49,100,0,0,0
-49,102,0,0,0
-49,104,0,0,0
-49,106,0,0,0
-49,108,0,0,0
-49,110,0,0,0
-49,112,0,0,0
-49,114,0,0,0
-49,116,0,0,0
-49,118,0,0,0
-49,120,0,0,0
-49,122,0,0,0
-49,124,0,0,0
-49,126,0,0,0
-49,128,0,0,0
-49,130,0,0,0
-49,132,0,0,0
-49,134,0,0,0
-49,136,0,0,0
-49,138,0,0,0
-49,140,0,0,0
-49,142,0,0,0
-49,144,0,0,0
-49,146,0,0,0
-49,148,0,0,0
-49,150,0,0,0
-49,152,0,0,0
-49,154,0,0,0
-49,156,0,0,0
-49,158,0,0,0
-49,160,0,0,0
-49,162,0,0,0
-49,164,0,0,0
-49,166,0,0,0
-49,168,0,0,0
-49,170,0,0,0
-49,172,0,0,0
-49,174,0,0,0
-49,176,0,0,0
-49,178,0,0,0
-47,-180,0,0,0
-47,-178,0,0,0
-47,-176,0,0,0
-47,-174,0,0,0
-47,-172,0,0,0
-47,-170,0,0,0
-47,-168,0,0,0
-47,-166,0,0,0
-47,-164,0,0,0
-47,-162,0,0,0
-47,-160,0,0,0
-47,-158,0,0,0
-47,-156,0,0,0
-47,-154,0,0,0
-47,-152,0,0,0
-47,-150,0,0,0
-47,-148,0,0,0
-47,-146,0,0,0
-47,-144,0,0,0
-47,-142,0,0,0
-47,-140,0,0,0
-47,-138,0,0,0
-47,-136,0,0,0
-47,-134,0,0,0
-47,-132,0,0,0
-47,-130,0,0,0
-47,-128,0,0,0
-47,-126,0,0,0
-47,-124,0,0,0
-47,-122,0,0,0
-47,-120,0,0,0
-47,-118,0,0,0
-47,-116,0,0,0
-47,-114,0,0,0
-47,-112,0,0,0
-47,-110,0,0,0
-47,-108,0,0,0
-47,-106,0,0,0
-47,-104,0,0,0
-47,-102,0,0,0
-47,-100,0,0,0
-47,-98,0,0,0
-47,-96,0,0,0
-47,-94,0,0,0
-47,-92,0,0,0
-47,-90,0,0,0
-47,-88,0,0,0
-47,-86,0,0,0
-47,-84,0,0,0
-47,-82,0,0,0
-47,-80,0,0,0
-47,-78,0,0,0
-47,-76,12314.77153,2126.95523,690.6116112
-47,-74,11708.4805,3440.19983,656.9948886
-47,-72,14260.75977,3138.383943,560.0113427
-47,-70,10021.94503,1936.55868,512.4680318
-47,-68,11204.28193,2323.826473,606.2652284
-47,-66,0,0,0
-47,-64,0,0,0
-47,-62,0,0,0
-47,-60,0,0,0
-47,-58,0,0,0
-47,-56,0,0,0
-47,-54,0,0,0
-47,-52,0,0,0
-47,-50,0,0,0
-47,-48,0,0,0
-47,-46,0,0,0
-47,-44,0,0,0
-47,-42,0,0,0
-47,-40,0,0,0
-47,-38,0,0,0
-47,-36,0,0,0
-47,-34,0,0,0
-47,-32,0,0,0
-47,-30,0,0,0
-47,-28,0,0,0
-47,-26,0,0,0
-47,-24,0,0,0
-47,-22,0,0,0
-47,-20,0,0,0
-47,-18,0,0,0
-47,-16,0,0,0
-47,-14,0,0,0
-47,-12,0,0,0
-47,-10,0,0,0
-47,-8,0,0,0
-47,-6,0,0,0
-47,-4,0,0,0
-47,-2,0,0,0
-47,0,0,0,0
-47,2,0,0,0
-47,4,0,0,0
-47,6,0,0,0
-47,8,0,0,0
-47,10,0,0,0
-47,12,0,0,0
-47,14,0,0,0
-47,16,0,0,0
-47,18,0,0,0
-47,20,0,0,0
-47,22,0,0,0
-47,24,0,0,0
-47,26,0,0,0
-47,28,0,0,0
-47,30,0,0,0
-47,32,0,0,0
-47,34,0,0,0
-47,36,0,0,0
-47,38,0,0,0
-47,40,0,0,0
-47,42,0,0,0
-47,44,0,0,0
-47,46,0,0,0
-47,48,0,0,0
-47,50,0,0,0
-47,52,0,0,0
-47,54,0,0,0
-47,56,0,0,0
-47,58,0,0,0
-47,60,0,0,0
-47,62,0,0,0
-47,64,0,0,0
-47,66,0,0,0
-47,68,0,0,0
-47,70,0,0,0
-47,72,0,0,0
-47,74,0,0,0
-47,76,0,0,0
-47,78,0,0,0
-47,80,0,0,0
-47,82,0,0,0
-47,84,0,0,0
-47,86,0,0,0
-47,88,0,0,0
-47,90,0,0,0
-47,92,0,0,0
-47,94,0,0,0
-47,96,0,0,0
-47,98,0,0,0
-47,100,0,0,0
-47,102,0,0,0
-47,104,0,0,0
-47,106,0,0,0
-47,108,0,0,0
-47,110,0,0,0
-47,112,0,0,0
-47,114,0,0,0
-47,116,0,0,0
-47,118,0,0,0
-47,120,0,0,0
-47,122,0,0,0
-47,124,0,0,0
-47,126,0,0,0
-47,128,0,0,0
-47,130,0,0,0
-47,132,0,0,0
-47,134,0,0,0
-47,136,0,0,0
-47,138,0,0,0
-47,140,0,0,0
-47,142,0,0,0
-47,144,0,0,0
-47,146,0,0,0
-47,148,0,0,0
-47,150,0,0,0
-47,152,0,0,0
-47,154,0,0,0
-47,156,0,0,0
-47,158,0,0,0
-47,160,0,0,0
-47,162,0,0,0
-47,164,0,0,0
-47,166,29315.3976,5207.569194,1796.310007
-47,168,29325.71529,7230.034901,790.4956451
-47,170,26689.28556,4019.610613,827.7075799
-47,172,0,0,0
-47,174,0,0,0
-47,176,0,0,0
-47,178,0,0,0
-45,-180,0,0,0
-45,-178,0,0,0
-45,-176,0,0,0
-45,-174,0,0,0
-45,-172,0,0,0
-45,-170,0,0,0
-45,-168,0,0,0
-45,-166,0,0,0
-45,-164,0,0,0
-45,-162,0,0,0
-45,-160,0,0,0
-45,-158,0,0,0
-45,-156,0,0,0
-45,-154,0,0,0
-45,-152,0,0,0
-45,-150,0,0,0
-45,-148,0,0,0
-45,-146,0,0,0
-45,-144,0,0,0
-45,-142,0,0,0
-45,-140,0,0,0
-45,-138,0,0,0
-45,-136,0,0,0
-45,-134,0,0,0
-45,-132,0,0,0
-45,-130,0,0,0
-45,-128,0,0,0
-45,-126,0,0,0
-45,-124,0,0,0
-45,-122,0,0,0
-45,-120,0,0,0
-45,-118,0,0,0
-45,-116,0,0,0
-45,-114,0,0,0
-45,-112,0,0,0
-45,-110,0,0,0
-45,-108,0,0,0
-45,-106,0,0,0
-45,-104,0,0,0
-45,-102,0,0,0
-45,-100,0,0,0
-45,-98,0,0,0
-45,-96,0,0,0
-45,-94,0,0,0
-45,-92,0,0,0
-45,-90,0,0,0
-45,-88,0,0,0
-45,-86,0,0,0
-45,-84,0,0,0
-45,-82,0,0,0
-45,-80,0,0,0
-45,-78,0,0,0
-45,-76,12334.05473,2229.373914,631.5399123
-45,-74,9268.158837,2536.189191,469.3001019
-45,-72,11443.87147,3940.967224,632.7868377
-45,-70,11925.90626,3245.965486,591.9444076
-45,-68,9383.082466,2687.657858,526.271532
-45,-66,8761.731277,2320.79301,473.5471929
-45,-64,0,0,0
-45,-62,0,0,0
-45,-60,0,0,0
-45,-58,0,0,0
-45,-56,0,0,0
-45,-54,0,0,0
-45,-52,0,0,0
-45,-50,0,0,0
-45,-48,0,0,0
-45,-46,0,0,0
-45,-44,0,0,0
-45,-42,0,0,0
-45,-40,0,0,0
-45,-38,0,0,0
-45,-36,0,0,0
-45,-34,0,0,0
-45,-32,0,0,0
-45,-30,0,0,0
-45,-28,0,0,0
-45,-26,0,0,0
-45,-24,0,0,0
-45,-22,0,0,0
-45,-20,0,0,0
-45,-18,0,0,0
-45,-16,0,0,0
-45,-14,0,0,0
-45,-12,0,0,0
-45,-10,0,0,0
-45,-8,0,0,0
-45,-6,0,0,0
-45,-4,0,0,0
-45,-2,0,0,0
-45,0,0,0,0
-45,2,0,0,0
-45,4,0,0,0
-45,6,0,0,0
-45,8,0,0,0
-45,10,0,0,0
-45,12,0,0,0
-45,14,0,0,0
-45,16,0,0,0
-45,18,0,0,0
-45,20,0,0,0
-45,22,0,0,0
-45,24,0,0,0
-45,26,0,0,0
-45,28,0,0,0
-45,30,0,0,0
-45,32,0,0,0
-45,34,0,0,0
-45,36,0,0,0
-45,38,0,0,0
-45,40,0,0,0
-45,42,0,0,0
-45,44,0,0,0
-45,46,0,0,0
-45,48,0,0,0
-45,50,0,0,0
-45,52,0,0,0
-45,54,0,0,0
-45,56,0,0,0
-45,58,0,0,0
-45,60,0,0,0
-45,62,0,0,0
-45,64,0,0,0
-45,66,0,0,0
-45,68,0,0,0
-45,70,0,0,0
-45,72,0,0,0
-45,74,0,0,0
-45,76,0,0,0
-45,78,0,0,0
-45,80,0,0,0
-45,82,0,0,0
-45,84,0,0,0
-45,86,0,0,0
-45,88,0,0,0
-45,90,0,0,0
-45,92,0,0,0
-45,94,0,0,0
-45,96,0,0,0
-45,98,0,0,0
-45,100,0,0,0
-45,102,0,0,0
-45,104,0,0,0
-45,106,0,0,0
-45,108,0,0,0
-45,110,0,0,0
-45,112,0,0,0
-45,114,0,0,0
-45,116,0,0,0
-45,118,0,0,0
-45,120,0,0,0
-45,122,0,0,0
-45,124,0,0,0
-45,126,0,0,0
-45,128,0,0,0
-45,130,0,0,0
-45,132,0,0,0
-45,134,0,0,0
-45,136,0,0,0
-45,138,0,0,0
-45,140,0,0,0
-45,142,0,0,0
-45,144,0,0,0
-45,146,29307.6907,6569.371567,923.3124598
-45,148,0,0,0
-45,150,0,0,0
-45,152,0,0,0
-45,154,0,0,0
-45,156,0,0,0
-45,158,0,0,0
-45,160,0,0,0
-45,162,0,0,0
-45,164,0,0,0
-45,166,0,0,0
-45,168,29184.1573,6813.705829,1135.91072
-45,170,18606.43568,5518.232397,931.9916909
-45,172,32335.31057,5948.775881,1616.970269
-45,174,0,0,0
-45,176,0,0,0
-45,178,0,0,0
-43,-180,0,0,0
-43,-178,0,0,0
-43,-176,0,0,0
-43,-174,0,0,0
-43,-172,0,0,0
-43,-170,0,0,0
-43,-168,0,0,0
-43,-166,0,0,0
-43,-164,0,0,0
-43,-162,0,0,0
-43,-160,0,0,0
-43,-158,0,0,0
-43,-156,0,0,0
-43,-154,0,0,0
-43,-152,0,0,0
-43,-150,0,0,0
-43,-148,0,0,0
-43,-146,0,0,0
-43,-144,0,0,0
-43,-142,0,0,0
-43,-140,0,0,0
-43,-138,0,0,0
-43,-136,0,0,0
-43,-134,0,0,0
-43,-132,0,0,0
-43,-130,0,0,0
-43,-128,0,0,0
-43,-126,0,0,0
-43,-124,0,0,0
-43,-122,0,0,0
-43,-120,0,0,0
-43,-118,0,0,0
-43,-116,0,0,0
-43,-114,0,0,0
-43,-112,0,0,0
-43,-110,0,0,0
-43,-108,0,0,0
-43,-106,0,0,0
-43,-104,0,0,0
-43,-102,0,0,0
-43,-100,0,0,0
-43,-98,0,0,0
-43,-96,0,0,0
-43,-94,0,0,0
-43,-92,0,0,0
-43,-90,0,0,0
-43,-88,0,0,0
-43,-86,0,0,0
-43,-84,0,0,0
-43,-82,0,0,0
-43,-80,0,0,0
-43,-78,0,0,0
-43,-76,0,0,0
-43,-74,10688.49554,4245.057323,532.75211
-43,-72,11796.08041,2884.852873,567.3959233
-43,-70,7425.319165,1758.556593,356.6857907
-43,-68,6317.106283,2192.328692,472.3235854
-43,-66,10664.58067,2644.326863,838.8703008
-43,-64,12762.20446,3181.096812,691.2239902
-43,-62,0,0,0
-43,-60,0,0,0
-43,-58,0,0,0
-43,-56,0,0,0
-43,-54,0,0,0
-43,-52,0,0,0
-43,-50,0,0,0
-43,-48,0,0,0
-43,-46,0,0,0
-43,-44,0,0,0
-43,-42,0,0,0
-43,-40,0,0,0
-43,-38,0,0,0
-43,-36,0,0,0
-43,-34,0,0,0
-43,-32,0,0,0
-43,-30,0,0,0
-43,-28,0,0,0
-43,-26,0,0,0
-43,-24,0,0,0
-43,-22,0,0,0
-43,-20,0,0,0
-43,-18,0,0,0
-43,-16,0,0,0
-43,-14,0,0,0
-43,-12,0,0,0
-43,-10,0,0,0
-43,-8,0,0,0
-43,-6,0,0,0
-43,-4,0,0,0
-43,-2,0,0,0
-43,0,0,0,0
-43,2,0,0,0
-43,4,0,0,0
-43,6,0,0,0
-43,8,0,0,0
-43,10,0,0,0
-43,12,0,0,0
-43,14,0,0,0
-43,16,0,0,0
-43,18,0,0,0
-43,20,0,0,0
-43,22,0,0,0
-43,24,0,0,0
-43,26,0,0,0
-43,28,0,0,0
-43,30,0,0,0
-43,32,0,0,0
-43,34,0,0,0
-43,36,0,0,0
-43,38,0,0,0
-43,40,0,0,0
-43,42,0,0,0
-43,44,0,0,0
-43,46,0,0,0
-43,48,0,0,0
-43,50,0,0,0
-43,52,0,0,0
-43,54,0,0,0
-43,56,0,0,0
-43,58,0,0,0
-43,60,0,0,0
-43,62,0,0,0
-43,64,0,0,0
-43,66,0,0,0
-43,68,0,0,0
-43,70,0,0,0
-43,72,0,0,0
-43,74,0,0,0
-43,76,0,0,0
-43,78,0,0,0
-43,80,0,0,0
-43,82,0,0,0
-43,84,0,0,0
-43,86,0,0,0
-43,88,0,0,0
-43,90,0,0,0
-43,92,0,0,0
-43,94,0,0,0
-43,96,0,0,0
-43,98,0,0,0
-43,100,0,0,0
-43,102,0,0,0
-43,104,0,0,0
-43,106,0,0,0
-43,108,0,0,0
-43,110,0,0,0
-43,112,0,0,0
-43,114,0,0,0
-43,116,0,0,0
-43,118,0,0,0
-43,120,0,0,0
-43,122,0,0,0
-43,124,0,0,0
-43,126,0,0,0
-43,128,0,0,0
-43,130,0,0,0
-43,132,0,0,0
-43,134,0,0,0
-43,136,0,0,0
-43,138,0,0,0
-43,140,0,0,0
-43,142,0,0,0
-43,144,23065.39888,8758.54412,989.3005316
-43,146,24886.7542,4257.391506,909.403688
-43,148,0,0,0
-43,150,0,0,0
-43,152,0,0,0
-43,154,0,0,0
-43,156,0,0,0
-43,158,0,0,0
-43,160,0,0,0
-43,162,0,0,0
-43,164,0,0,0
-43,166,0,0,0
-43,168,0,0,0
-43,170,22472.13653,5060.632223,1084.515912
-43,172,23705.08232,6172.854429,866.7936419
-43,174,30747.12439,8011.879814,1117.825319
-43,176,0,0,0
-43,178,0,0,0
-41,-180,0,0,0
-41,-178,0,0,0
-41,-176,0,0,0
-41,-174,0,0,0
-41,-172,0,0,0
-41,-170,0,0,0
-41,-168,0,0,0
-41,-166,0,0,0
-41,-164,0,0,0
-41,-162,0,0,0
-41,-160,0,0,0
-41,-158,0,0,0
-41,-156,0,0,0
-41,-154,0,0,0
-41,-152,0,0,0
-41,-150,0,0,0
-41,-148,0,0,0
-41,-146,0,0,0
-41,-144,0,0,0
-41,-142,0,0,0
-41,-140,0,0,0
-41,-138,0,0,0
-41,-136,0,0,0
-41,-134,0,0,0
-41,-132,0,0,0
-41,-130,0,0,0
-41,-128,0,0,0
-41,-126,0,0,0
-41,-124,0,0,0
-41,-122,0,0,0
-41,-120,0,0,0
-41,-118,0,0,0
-41,-116,0,0,0
-41,-114,0,0,0
-41,-112,0,0,0
-41,-110,0,0,0
-41,-108,0,0,0
-41,-106,0,0,0
-41,-104,0,0,0
-41,-102,0,0,0
-41,-100,0,0,0
-41,-98,0,0,0
-41,-96,0,0,0
-41,-94,0,0,0
-41,-92,0,0,0
-41,-90,0,0,0
-41,-88,0,0,0
-41,-86,0,0,0
-41,-84,0,0,0
-41,-82,0,0,0
-41,-80,0,0,0
-41,-78,0,0,0
-41,-76,0,0,0
-41,-74,12261.35322,3466.228449,661.262414
-41,-72,11571.40517,2773.849455,408.9902864
-41,-70,11690.76194,3515.903483,481.8892859
-41,-68,14460.09693,3043.678361,455.0315596
-41,-66,10858.73235,3530.700676,606.4002369
-41,-64,17972.11893,3465.182871,703.5981278
-41,-62,0,0,0
-41,-60,0,0,0
-41,-58,0,0,0
-41,-56,0,0,0
-41,-54,0,0,0
-41,-52,0,0,0
-41,-50,0,0,0
-41,-48,0,0,0
-41,-46,0,0,0
-41,-44,0,0,0
-41,-42,0,0,0
-41,-40,0,0,0
-41,-38,0,0,0
-41,-36,0,0,0
-41,-34,0,0,0
-41,-32,0,0,0
-41,-30,0,0,0
-41,-28,0,0,0
-41,-26,0,0,0
-41,-24,0,0,0
-41,-22,0,0,0
-41,-20,0,0,0
-41,-18,0,0,0
-41,-16,0,0,0
-41,-14,0,0,0
-41,-12,0,0,0
-41,-10,0,0,0
-41,-8,0,0,0
-41,-6,0,0,0
-41,-4,0,0,0
-41,-2,0,0,0
-41,0,0,0,0
-41,2,0,0,0
-41,4,0,0,0
-41,6,0,0,0
-41,8,0,0,0
-41,10,0,0,0
-41,12,0,0,0
-41,14,0,0,0
-41,16,0,0,0
-41,18,0,0,0
-41,20,0,0,0
-41,22,0,0,0
-41,24,0,0,0
-41,26,0,0,0
-41,28,0,0,0
-41,30,0,0,0
-41,32,0,0,0
-41,34,0,0,0
-41,36,0,0,0
-41,38,0,0,0
-41,40,0,0,0
-41,42,0,0,0
-41,44,0,0,0
-41,46,0,0,0
-41,48,0,0,0
-41,50,0,0,0
-41,52,0,0,0
-41,54,0,0,0
-41,56,0,0,0
-41,58,0,0,0
-41,60,0,0,0
-41,62,0,0,0
-41,64,0,0,0
-41,66,0,0,0
-41,68,0,0,0
-41,70,0,0,0
-41,72,0,0,0
-41,74,0,0,0
-41,76,0,0,0
-41,78,0,0,0
-41,80,0,0,0
-41,82,0,0,0
-41,84,0,0,0
-41,86,0,0,0
-41,88,0,0,0
-41,90,0,0,0
-41,92,0,0,0
-41,94,0,0,0
-41,96,0,0,0
-41,98,0,0,0
-41,100,0,0,0
-41,102,0,0,0
-41,104,0,0,0
-41,106,0,0,0
-41,108,0,0,0
-41,110,0,0,0
-41,112,0,0,0
-41,114,0,0,0
-41,116,0,0,0
-41,118,0,0,0
-41,120,0,0,0
-41,122,0,0,0
-41,124,0,0,0
-41,126,0,0,0
-41,128,0,0,0
-41,130,0,0,0
-41,132,0,0,0
-41,134,0,0,0
-41,136,0,0,0
-41,138,0,0,0
-41,140,0,0,0
-41,142,0,0,0
-41,144,0,0,0
-41,146,0,0,0
-41,148,0,0,0
-41,150,0,0,0
-41,152,0,0,0
-41,154,0,0,0
-41,156,0,0,0
-41,158,0,0,0
-41,160,0,0,0
-41,162,0,0,0
-41,164,0,0,0
-41,166,0,0,0
-41,168,0,0,0
-41,170,0,0,0
-41,172,0,0,0
-41,174,38763.52082,5425.711912,1143.168125
-41,176,30513.74037,6667.773228,1033.101148
-41,178,0,0,0
-39,-180,0,0,0
-39,-178,0,0,0
-39,-176,0,0,0
-39,-174,0,0,0
-39,-172,0,0,0
-39,-170,0,0,0
-39,-168,0,0,0
-39,-166,0,0,0
-39,-164,0,0,0
-39,-162,0,0,0
-39,-160,0,0,0
-39,-158,0,0,0
-39,-156,0,0,0
-39,-154,0,0,0
-39,-152,0,0,0
-39,-150,0,0,0
-39,-148,0,0,0
-39,-146,0,0,0
-39,-144,0,0,0
-39,-142,0,0,0
-39,-140,0,0,0
-39,-138,0,0,0
